Country,Customs Value (Gen) ($US),Customs  Value (Cons) ($US),Quantity 1 (Gen),Quantity 1 (Cons),Census Short Commodity Description,Date - Fixed,HTS,Category Description,Price Range
Nicaragua,14932,14932,1125,1125,FILLER TOB INC CIG LEAF NT S,02/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Nicaragua,7185,7185,528,528,FILLER TOB INC CIG LEAF NT S,03/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Nicaragua,16926,16926,867,867,FILLER TOB INC CIG LEAF NT S,04/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Nicaragua,37280,37280,2415,2415,FILLER TOB INC CIG LEAF NT S,05/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Nicaragua,8898,8898,701,701,FILLER TOB INC CIG LEAF NT S,06/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Nicaragua,123205,123205,12019,12019,FILLER TOB INC CIG LEAF NT S,07/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Nicaragua,88223,88223,38874,38874,FILLER TOB INC CIG LEAF NT S,08/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Nicaragua,0,0,0,0,FILLER TOB INC CIG LEAF NT S,09/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Nicaragua,21729,21729,988,988,FILLER TOB INC CIG LEAF NT S,10/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Nicaragua,12613,12613,928,928,FILLER TOB INC CIG LEAF NT S,11/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Nicaragua,39177,39177,1653,1653,FILLER TOB INC CIG LEAF NT S,12/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Dominican Republic,17961,17961,1050,1050,FILLER TOB INC CIG LEAF NT S,01/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Dominican Republic,330126,330126,128008,128008,FILLER TOB INC CIG LEAF NT S,02/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Dominican Republic,352160,352160,140747,140747,FILLER TOB INC CIG LEAF NT S,03/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Dominican Republic,287223,287223,105472,105472,FILLER TOB INC CIG LEAF NT S,04/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Dominican Republic,197496,197496,88329,88329,FILLER TOB INC CIG LEAF NT S,05/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Dominican Republic,23286,23286,1655,1655,FILLER TOB INC CIG LEAF NT S,06/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Dominican Republic,163446,163446,11449,11449,FILLER TOB INC CIG LEAF NT S,07/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Dominican Republic,2125,2125,112,112,FILLER TOB INC CIG LEAF NT S,08/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Dominican Republic,2911,2911,311,311,FILLER TOB INC CIG LEAF NT S,09/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Dominican Republic,59815,59815,3646,3646,FILLER TOB INC CIG LEAF NT S,10/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Dominican Republic,120405,120405,37101,37101,FILLER TOB INC CIG LEAF NT S,11/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Dominican Republic,32830,32830,2525,2525,FILLER TOB INC CIG LEAF NT S,12/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Colombia,126081,126081,19249,19249,FILLER TOB INC CIG LEAF NT S,04/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Colombia,218246,218246,37307,37307,FILLER TOB INC CIG LEAF NT S,05/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Colombia,0,0,0,0,FILLER TOB INC CIG LEAF NT S,06/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Colombia,0,0,0,0,FILLER TOB INC CIG LEAF NT S,07/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Colombia,41067,41067,18252,18252,FILLER TOB INC CIG LEAF NT S,08/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Colombia,0,0,0,0,FILLER TOB INC CIG LEAF NT S,09/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Colombia,0,0,0,0,FILLER TOB INC CIG LEAF NT S,10/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Colombia,388109,388109,162408,162408,FILLER TOB INC CIG LEAF NT S,11/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Colombia,0,0,0,0,FILLER TOB INC CIG LEAF NT S,12/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Ecuador,7315,7315,699,699,FILLER TOB INC CIG LEAF NT S,07/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Ecuador,0,0,0,0,FILLER TOB INC CIG LEAF NT S,08/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Ecuador,0,0,0,0,FILLER TOB INC CIG LEAF NT S,09/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Ecuador,0,0,0,0,FILLER TOB INC CIG LEAF NT S,10/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Ecuador,0,0,0,0,FILLER TOB INC CIG LEAF NT S,11/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Ecuador,0,0,0,0,FILLER TOB INC CIG LEAF NT S,12/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Brazil,59437,59437,34819,34819,FILLER TOB INC CIG LEAF NT S,02/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Brazil,0,0,0,0,FILLER TOB INC CIG LEAF NT S,03/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Brazil,0,0,0,0,FILLER TOB INC CIG LEAF NT S,04/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Brazil,0,0,0,0,FILLER TOB INC CIG LEAF NT S,05/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Brazil,0,0,0,0,FILLER TOB INC CIG LEAF NT S,06/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Brazil,0,0,0,0,FILLER TOB INC CIG LEAF NT S,07/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Brazil,0,0,0,0,FILLER TOB INC CIG LEAF NT S,08/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Brazil,157214,157214,19554,19554,FILLER TOB INC CIG LEAF NT S,09/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Brazil,0,0,0,0,FILLER TOB INC CIG LEAF NT S,10/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Brazil,0,0,0,0,FILLER TOB INC CIG LEAF NT S,11/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Brazil,0,0,0,0,FILLER TOB INC CIG LEAF NT S,12/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Paraguay,455831,455831,177901,177901,FILLER TOB INC CIG LEAF NT S,01/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Paraguay,679026,679026,265783,265783,FILLER TOB INC CIG LEAF NT S,02/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Paraguay,0,0,0,0,FILLER TOB INC CIG LEAF NT S,03/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Paraguay,205983,205983,39030,39030,FILLER TOB INC CIG LEAF NT S,04/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Paraguay,0,0,0,0,FILLER TOB INC CIG LEAF NT S,05/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Paraguay,112890,112890,20451,20451,FILLER TOB INC CIG LEAF NT S,06/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Paraguay,0,0,0,0,FILLER TOB INC CIG LEAF NT S,07/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Paraguay,153311,153311,73005,73005,FILLER TOB INC CIG LEAF NT S,08/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Paraguay,0,0,0,0,FILLER TOB INC CIG LEAF NT S,09/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Paraguay,425145,425145,182003,182003,FILLER TOB INC CIG LEAF NT S,10/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Paraguay,0,0,0,0,FILLER TOB INC CIG LEAF NT S,11/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Paraguay,0,0,0,0,FILLER TOB INC CIG LEAF NT S,12/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Argentina,403860,403860,76200,76200,FILLER TOB INC CIG LEAF NT S,07/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Argentina,147743,147743,59097,59097,FILLER TOB INC CIG LEAF NT S,08/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Argentina,431298,431298,112257,112257,FILLER TOB INC CIG LEAF NT S,09/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Argentina,0,0,0,0,FILLER TOB INC CIG LEAF NT S,10/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Argentina,225249,225249,73852,73852,FILLER TOB INC CIG LEAF NT S,11/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Argentina,0,0,0,0,FILLER TOB INC CIG LEAF NT S,12/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
France,178414,178414,175800,175800,FILLER TOB INC CIG LEAF NT S,08/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
France,0,0,0,0,FILLER TOB INC CIG LEAF NT S,09/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
France,0,0,0,0,FILLER TOB INC CIG LEAF NT S,10/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
France,0,0,0,0,FILLER TOB INC CIG LEAF NT S,11/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
France,0,0,0,0,FILLER TOB INC CIG LEAF NT S,12/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Poland,103871,103871,48312,48312,FILLER TOB INC CIG LEAF NT S,01/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Poland,0,0,0,0,FILLER TOB INC CIG LEAF NT S,02/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Poland,0,0,0,0,FILLER TOB INC CIG LEAF NT S,03/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Poland,0,0,0,0,FILLER TOB INC CIG LEAF NT S,04/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Poland,0,0,0,0,FILLER TOB INC CIG LEAF NT S,05/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Poland,0,0,0,0,FILLER TOB INC CIG LEAF NT S,06/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Poland,0,0,0,0,FILLER TOB INC CIG LEAF NT S,07/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Poland,0,0,0,0,FILLER TOB INC CIG LEAF NT S,08/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Poland,0,0,0,0,FILLER TOB INC CIG LEAF NT S,09/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Poland,0,0,0,0,FILLER TOB INC CIG LEAF NT S,10/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Poland,0,0,0,0,FILLER TOB INC CIG LEAF NT S,11/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Poland,0,0,0,0,FILLER TOB INC CIG LEAF NT S,12/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Italy,342486,342486,146892,146892,FILLER TOB INC CIG LEAF NT S,02/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Italy,0,0,0,0,FILLER TOB INC CIG LEAF NT S,03/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Italy,0,0,0,0,FILLER TOB INC CIG LEAF NT S,04/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Italy,0,0,0,0,FILLER TOB INC CIG LEAF NT S,05/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Italy,28294,28294,19433,19433,FILLER TOB INC CIG LEAF NT S,06/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Italy,118605,118605,39600,39600,FILLER TOB INC CIG LEAF NT S,07/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Italy,190468,190468,54990,54990,FILLER TOB INC CIG LEAF NT S,08/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Italy,0,0,0,0,FILLER TOB INC CIG LEAF NT S,09/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Italy,0,0,0,0,FILLER TOB INC CIG LEAF NT S,10/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Italy,0,0,0,0,FILLER TOB INC CIG LEAF NT S,11/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Italy,54812,54812,18810,18810,FILLER TOB INC CIG LEAF NT S,12/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
India,159192,159192,59400,59400,FILLER TOB INC CIG LEAF NT S,02/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
India,159192,159192,59400,59400,FILLER TOB INC CIG LEAF NT S,03/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
India,159192,178552,59400,67383,FILLER TOB INC CIG LEAF NT S,04/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
India,159192,159192,59400,59400,FILLER TOB INC CIG LEAF NT S,05/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
India,137400,137400,61200,61200,FILLER TOB INC CIG LEAF NT S,06/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
India,27324,27324,19800,19800,FILLER TOB INC CIG LEAF NT S,07/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
India,0,0,0,0,FILLER TOB INC CIG LEAF NT S,08/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
India,50609,50609,35640,35640,FILLER TOB INC CIG LEAF NT S,09/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
India,25304,25304,17820,17820,FILLER TOB INC CIG LEAF NT S,10/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
India,188175,188175,96500,96500,FILLER TOB INC CIG LEAF NT S,11/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
India,0,0,0,0,FILLER TOB INC CIG LEAF NT S,12/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Bangladesh,191040,191040,96000,96000,FILLER TOB INC CIG LEAF NT S,01/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Bangladesh,649536,382080,326400,192000,FILLER TOB INC CIG LEAF NT S,02/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Bangladesh,305664,573120,153600,288000,FILLER TOB INC CIG LEAF NT S,03/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Bangladesh,303360,0,192000,0,FILLER TOB INC CIG LEAF NT S,04/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Bangladesh,685440,988800,384000,576000,FILLER TOB INC CIG LEAF NT S,05/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Bangladesh,303360,303360,192000,192000,FILLER TOB INC CIG LEAF NT S,06/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Bangladesh,0,0,0,0,FILLER TOB INC CIG LEAF NT S,07/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Bangladesh,0,0,0,0,FILLER TOB INC CIG LEAF NT S,08/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Bangladesh,0,0,0,0,FILLER TOB INC CIG LEAF NT S,09/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Bangladesh,0,0,0,0,FILLER TOB INC CIG LEAF NT S,10/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Bangladesh,0,0,0,0,FILLER TOB INC CIG LEAF NT S,11/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Bangladesh,0,0,0,0,FILLER TOB INC CIG LEAF NT S,12/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Sri Lanka,5655,5655,6400,6400,FILLER TOB INC CIG LEAF NT S,03/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Sri Lanka,0,0,0,0,FILLER TOB INC CIG LEAF NT S,04/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Sri Lanka,0,0,0,0,FILLER TOB INC CIG LEAF NT S,05/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Sri Lanka,0,0,0,0,FILLER TOB INC CIG LEAF NT S,06/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Sri Lanka,0,0,0,0,FILLER TOB INC CIG LEAF NT S,07/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Sri Lanka,0,0,0,0,FILLER TOB INC CIG LEAF NT S,08/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Sri Lanka,7200,7200,8400,8400,FILLER TOB INC CIG LEAF NT S,09/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Sri Lanka,0,0,0,0,FILLER TOB INC CIG LEAF NT S,10/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Sri Lanka,0,0,0,0,FILLER TOB INC CIG LEAF NT S,11/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Sri Lanka,6680,6680,8400,8400,FILLER TOB INC CIG LEAF NT S,12/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Indonesia,739044,739044,183240,183240,FILLER TOB INC CIG LEAF NT S,01/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Indonesia,597000,597000,186000,186000,FILLER TOB INC CIG LEAF NT S,02/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Indonesia,0,0,0,0,FILLER TOB INC CIG LEAF NT S,03/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Indonesia,269456,269456,138600,138600,FILLER TOB INC CIG LEAF NT S,04/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Indonesia,259254,259254,75060,75060,FILLER TOB INC CIG LEAF NT S,05/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Indonesia,337504,337504,72600,72600,FILLER TOB INC CIG LEAF NT S,06/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Indonesia,0,0,0,0,FILLER TOB INC CIG LEAF NT S,07/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Indonesia,0,0,0,0,FILLER TOB INC CIG LEAF NT S,08/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Indonesia,179137,179137,54835,54835,FILLER TOB INC CIG LEAF NT S,09/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Indonesia,65340,65340,39600,39600,FILLER TOB INC CIG LEAF NT S,10/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Indonesia,30720,30720,19200,19200,FILLER TOB INC CIG LEAF NT S,11/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Indonesia,0,0,0,0,FILLER TOB INC CIG LEAF NT S,12/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Philippines,1207620,1207620,360000,360000,FILLER TOB INC CIG LEAF NT S,03/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Philippines,126000,126000,72000,72000,FILLER TOB INC CIG LEAF NT S,04/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Philippines,157500,157500,90000,90000,FILLER TOB INC CIG LEAF NT S,05/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Philippines,27000,27000,18000,18000,FILLER TOB INC CIG LEAF NT S,06/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Philippines,0,0,0,0,FILLER TOB INC CIG LEAF NT S,07/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Philippines,205200,205200,108000,108000,FILLER TOB INC CIG LEAF NT S,08/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Philippines,347183,347183,92430,92430,FILLER TOB INC CIG LEAF NT S,09/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Philippines,0,0,0,0,FILLER TOB INC CIG LEAF NT S,10/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Philippines,315900,315900,162000,162000,FILLER TOB INC CIG LEAF NT S,11/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Philippines,47602,47602,35524,35524,FILLER TOB INC CIG LEAF NT S,12/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Cameroon,102699,102699,29669,29669,FILLER TOB INC CIG LEAF NT S,02/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Cameroon,102711,102711,32131,32131,FILLER TOB INC CIG LEAF NT S,03/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Cameroon,0,0,0,0,FILLER TOB INC CIG LEAF NT S,04/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Cameroon,124053,124053,26934,26934,FILLER TOB INC CIG LEAF NT S,05/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Cameroon,283716,283716,93255,93255,FILLER TOB INC CIG LEAF NT S,06/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Cameroon,12074,12074,2801,2801,FILLER TOB INC CIG LEAF NT S,07/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Cameroon,0,0,0,0,FILLER TOB INC CIG LEAF NT S,08/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Cameroon,0,0,0,0,FILLER TOB INC CIG LEAF NT S,09/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Cameroon,0,0,0,0,FILLER TOB INC CIG LEAF NT S,10/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Cameroon,0,0,0,0,FILLER TOB INC CIG LEAF NT S,11/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Cameroon,0,0,0,0,FILLER TOB INC CIG LEAF NT S,12/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Malawi,165013,165013,35640,35640,FILLER TOB INC CIG LEAF NT S,12/1/2014 12:00:00 AM,2401105350,UNST. FILLER,
Honduras,4230,4230,300,300,FILLER TOB INC CIG LEAF NT S,04/1/2015 12:00:00 AM,2401105350,UNST. FILLER,
Honduras,0,0,0,0,FILLER TOB INC CIG LEAF NT S,05/1/2015 12:00:00 AM,2401105350,UNST. FILLER,
Honduras,0,0,0,0,FILLER TOB INC CIG LEAF NT S,06/1/2015 12:00:00 AM,2401105350,UNST. FILLER,
Honduras,0,0,0,0,FILLER TOB INC CIG LEAF NT S,07/1/2015 12:00:00 AM,2401105350,UNST. FILLER,
Honduras,0,0,0,0,FILLER TOB INC CIG LEAF NT S,08/1/2015 12:00:00 AM,2401105350,UNST. FILLER,
Honduras,0,0,0,0,FILLER TOB INC CIG LEAF NT S,09/1/2015 12:00:00 AM,2401105350,UNST. FILLER,
Honduras,0,0,0,0,FILLER TOB INC CIG LEAF NT S,10/1/2015 12:00:00 AM,2401105350,UNST. FILLER,
Honduras,0,0,0,0,FILLER TOB INC CIG LEAF NT S,11/1/2015 12:00:00 AM,2401105350,UNST. FILLER,
Honduras,0,0,0,0,FILLER TOB INC CIG LEAF NT S,12/1/2015 12:00:00 AM,2401105350,UNST. FILLER,
Nicaragua,86648,86648,38965,38965,FILLER TOB INC CIG LEAF NT S,01/1/2015 12:00:00 AM,2401105350,UNST. FILLER,
Nicaragua,9600,9600,181,181,FILLER TOB INC CIG LEAF NT S,02/1/2015 12:00:00 AM,2401105350,UNST. FILLER,
Nicaragua,26557,26557,1967,1967,FILLER TOB INC CIG LEAF NT S,03/1/2015 12:00:00 AM,2401105350,UNST. FILLER,
Nicaragua,122081,122081,40794,40794,FILLER TOB INC CIG LEAF NT S,04/1/2015 12:00:00 AM,2401105350,UNST. FILLER,
Nicaragua,127722,127722,41163,41163,FILLER TOB INC CIG LEAF NT S,05/1/2015 12:00:00 AM,2401105350,UNST. FILLER,
Nicaragua,81076,81076,7518,7518,FILLER TOB INC CIG LEAF NT S,06/1/2015 12:00:00 AM,2401105350,UNST. FILLER,
Nicaragua,124011,124011,22089,22089,FILLER TOB INC CIG LEAF NT S,07/1/2015 12:00:00 AM,2401105350,UNST. FILLER,
Nicaragua,5457,5457,380,380,FILLER TOB INC CIG LEAF NT S,08/1/2015 12:00:00 AM,2401105350,UNST. FILLER,
Nicaragua,80400,80400,38193,38193,FILLER TOB INC CIG LEAF NT S,09/1/2015 12:00:00 AM,2401105350,UNST. FILLER,
Nicaragua,43587,43587,2433,2433,FILLER TOB INC CIG LEAF NT S,10/1/2015 12:00:00 AM,2401105350,UNST. FILLER,
Nicaragua,29968,29968,9035,9035,FILLER TOB INC CIG LEAF NT S,11/1/2015 12:00:00 AM,2401105350,UNST. FILLER,
Nicaragua,15071,15071,1106,1106,FILLER TOB INC CIG LEAF NT S,12/1/2015 12:00:00 AM,2401105350,UNST. FILLER,
Dominican Republic,103719,103719,6845,6845,FILLER TOB INC CIG LEAF NT S,02/1/2015 12:00:00 AM,2401105350,UNST. FILLER,
Dominican Republic,57813,57813,3466,3466,FILLER TOB INC CIG LEAF NT S,03/1/2015 12:00:00 AM,2401105350,UNST. FILLER,
Dominican Republic,17645,17645,16257,16257,FILLER TOB INC CIG LEAF NT S,04/1/2015 12:00:00 AM,2401105350,UNST. FILLER,
Dominican Republic,92022,92022,6465,6465,FILLER TOB INC CIG LEAF NT S,05/1/2015 12:00:00 AM,2401105350,UNST. FILLER,
Dominican Republic,112954,112954,35335,35335,FILLER TOB INC CIG LEAF NT S,06/1/2015 12:00:00 AM,2401105350,UNST. FILLER,
Dominican Republic,54567,54567,20379,20379,FILLER TOB INC CIG LEAF NT S,07/1/2015 12:00:00 AM,2401105350,UNST. FILLER,
Dominican Republic,297832,297832,90558,90558,FILLER TOB INC CIG LEAF NT S,08/1/2015 12:00:00 AM,2401105350,UNST. FILLER,
Dominican Republic,444152,444152,132491,132491,FILLER TOB INC CIG LEAF NT S,09/1/2015 12:00:00 AM,2401105350,UNST. FILLER,
Dominican Republic,915006,915006,249393,249393,FILLER TOB INC CIG LEAF NT S,10/1/2015 12:00:00 AM,2401105350,UNST. FILLER,
Dominican Republic,531399,531399,180302,180302,FILLER TOB INC CIG LEAF NT S,11/1/2015 12:00:00 AM,2401105350,UNST. FILLER,
Dominican Republic,45456,45456,2915,2915,FILLER TOB INC CIG LEAF NT S,12/1/2015 12:00:00 AM,2401105350,UNST. FILLER,
Colombia,358449,358449,54725,54725,FILLER TOB INC CIG LEAF NT S,04/1/2015 12:00:00 AM,2401105350,UNST. FILLER,
Colombia,0,0,0,0,FILLER TOB INC CIG LEAF NT S,05/1/2015 12:00:00 AM,2401105350,UNST. FILLER,
Colombia,0,0,0,0,FILLER TOB INC CIG LEAF NT S,06/1/2015 12:00:00 AM,2401105350,UNST. FILLER,
Colombia,0,0,0,0,FILLER TOB INC CIG LEAF NT S,07/1/2015 12:00:00 AM,2401105350,UNST. FILLER,
Colombia,0,0,0,0,FILLER TOB INC CIG LEAF NT S,08/1/2015 12:00:00 AM,2401105350,UNST. FILLER,
Colombia,0,0,0,0,FILLER TOB INC CIG LEAF NT S,09/1/2015 12:00:00 AM,2401105350,UNST. FILLER,
Colombia,116610,116610,56883,56883,FILLER TOB INC CIG LEAF NT S,10/1/2015 12:00:00 AM,2401105350,UNST. FILLER,
Colombia,0,0,0,0,FILLER TOB INC CIG LEAF NT S,11/1/2015 12:00:00 AM,2401105350,UNST. FILLER,
Colombia,0,0,0,0,FILLER TOB INC CIG LEAF NT S,12/1/2015 12:00:00 AM,2401105350,UNST. FILLER,
Ecuador,7290,7290,663,663,FILLER TOB INC CIG LEAF NT S,01/1/2015 12:00:00 AM,2401105350,UNST. FILLER,
Ecuador,0,0,0,0,FILLER TOB INC CIG LEAF NT S,02/1/2015 12:00:00 AM,2401105350,UNST. FILLER,
Ecuador,12385,12385,555,555,FILLER TOB INC CIG LEAF NT S,03/1/2015 12:00:00 AM,2401105350,UNST. FILLER,
Ecuador,0,0,0,0,FILLER TOB INC CIG LEAF NT S,04/1/2015 12:00:00 AM,2401105350,UNST. FILLER,
Ecuador,326915,326915,6930,6930,FILLER TOB INC CIG LEAF NT S,05/1/2015 12:00:00 AM,2401105350,UNST. FILLER,
